match_id,over,batter,batsman_runs,season
1136574,2,V Kohli,4,2018
1136574,3,Q de Kock,4,2018
1136574,5,V Kohli,4,2018
1136574,5,Mandeep Singh,4,2018
1136574,10,Washington Sundar,4,2018
1136574,12,SN Khan,4,2018
1136574,15,V Kohli,4,2018
1136574,19,V Kohli,4,2018
1136575,3,AM Rahane,4,2018
1136575,3,AM Rahane,4,2018
1136575,3,AM Rahane,4,2018
1136575,3,AM Rahane,4,2018
1136575,4,DJM Short,4,2018
1136575,5,AM Rahane,4,2018
1136575,6,DJM Short,4,2018
1136575,8,SV Samson,4,2018
1136575,9,DJM Short,4,2018
1136575,10,DJM Short,4,2018
1136575,10,RA Tripathi,4,2018
1136575,11,DJM Short,4,2018
1136575,13,RA Tripathi,4,2018
1136575,17,JC Buttler,4,2018
1136575,18,JC Buttler,4,2018
1136575,1,SP Narine,4,2018
1136575,2,RV Uthappa,4,2018
1136575,3,SP Narine,4,2018
1136575,3,SP Narine,4,2018
1136575,3,SP Narine,4,2018
1136575,4,RV Uthappa,4,2018
1136575,4,RV Uthappa,4,2018
1136575,4,RV Uthappa,4,2018
1136575,5,RV Uthappa,4,2018
1136575,7,SP Narine,4,2018
1136575,9,RV Uthappa,4,2018
1136575,11,N Rana,4,2018
1136575,12,N Rana,4,2018
1136575,12,KD Karthik,4,2018
1136575,17,KD Karthik,4,2018
1136576,1,CH Gayle,0,2018
1136576,2,KL Rahul,4,2018
1136576,3,CH Gayle,4,2018
1136576,5,KL Rahul,4,2018
1136576,5,KL Rahul,4,2018
1136576,8,MA Agarwal,4,2018
1136576,9,MA Agarwal,4,2018
1136576,14,KK Nair,4,2018
1136576,14,KK Nair,4,2018
1136576,16,KK Nair,4,2018
1136576,19,AJ Finch,4,2018
1136576,1,KS Williamson,4,2018
1136576,1,WP Saha,4,2018
1136576,1,YK Pathan,4,2018
1136576,3,YK Pathan,4,2018
1136576,4,YK Pathan,4,2018
1136576,6,KS Williamson,4,2018
1136576,12,MK Pandey,4,2018
1136576,12,MK Pandey,4,2018
1136576,14,KS Williamson,4,2018
1136576,15,MK Pandey,4,2018
1136577,0,SR Watson,4,2018
1136577,0,SR Watson,4,2018
1136577,0,AT Rayudu,4,2018
1136577,3,AT Rayudu,4,2018
1136577,3,SR Watson,4,2018
1136577,5,SK Raina,4,2018
1136577,5,SK Raina,4,2018
1136577,5,SK Raina,4,2018
1136577,5,SK Raina,4,2018
1136577,8,SR Watson,4,2018
1136577,9,SK Raina,4,2018
1136577,9,SK Raina,4,2018
1136577,10,SK Raina,4,2018
1136577,11,SK Raina,4,2018
1136577,11,SK Raina,4,2018
1136577,12,SR Watson,4,2018
1136577,12,SR Watson,4,2018
1136577,12,SR Watson,4,2018
1136577,12,MS Dhoni,4,2018
1136577,14,SR Watson,4,2018
1136577,16,SR Watson,4,2018
1136577,16,DJ Bravo,4,2018
1136577,17,DJ Bravo,4,2018
1136577,18,DJ Bravo,4,2018
1136577,18,DJ Bravo,4,2018
1136577,0,AM Rahane,4,2018
1136577,1,H Klaasen,4,2018
1136577,7,JC Buttler,4,2018
1136577,8,BA Stokes,4,2018
1136577,9,BA Stokes,4,2018
1136577,11,BA Stokes,4,2018
1136577,12,STR Binny,4,2018
1136577,15,JD Unadkat,4,2018
1136577,16,JD Unadkat,4,2018
1136577,18,JD Unadkat,4,2018
1136578,1,CA Lynn,4,2018
1136578,2,RV Uthappa,4,2018
1136578,3,RV Uthappa,4,2018
1136578,3,RV Uthappa,4,2018
1136578,3,RV Uthappa,4,2018
1136578,4,CA Lynn,4,2018
1136578,5,RV Uthappa,4,2018
1136578,7,CA Lynn,4,2018
1136578,10,KD Karthik,4,2018
1136578,10,KD Karthik,4,2018
1136578,11,KD Karthik,4,2018
1136578,11,CA Lynn,4,2018
1136578,12,CA Lynn,4,2018
1136578,13,KD Karthik,4,2018
1136578,14,CA Lynn,4,2018
1136578,16,AD Russell,4,2018
1136578,16,AD Russell,4,2018
1136578,16,Shubman Gill,4,2018
1136578,17,KD Karthik,4,2018
1136578,17,KD Karthik,4,2018
1136578,17,Shubman Gill,4,2018
1136578,0,KL Rahul,4,2018
1136578,0,KL Rahul,4,2018
1136578,1,KL Rahul,4,2018
1136578,1,KL Rahul,4,2018
1136578,1,CH Gayle,4,2018
1136578,2,CH Gayle,4,2018
1136578,2,CH Gayle,4,2018
1136578,3,CH Gayle,4,2018
1136578,4,CH Gayle,4,2018
1136578,5,KL Rahul,4,2018
1136578,5,KL Rahul,4,2018
1136578,6,KL Rahul,4,2018
1136578,9,KL Rahul,4,2018
1136578,9,KL Rahul,4,2018
1136579,4,SS Iyer,4,2018
1136579,4,SS Iyer,4,2018
1136579,5,RR Pant,4,2018
1136579,7,RR Pant,4,2018
1136579,8,SS Iyer,4,2018
1136579,10,RR Pant,4,2018
1136579,12,SS Iyer,4,2018
1136579,16,R Tewatia,4,2018
1136579,16,R Tewatia,4,2018
1136579,16,RR Pant,4,2018
1136579,18,RR Pant,0,2018
1136579,18,RR Pant,4,2018
1136579,18,RR Pant,4,2018
1136579,19,R Tewatia,4,2018
1136579,0,Q de Kock,4,2018
1136579,4,V Kohli,4,2018
1136579,4,AB de Villiers,4,2018
1136579,4,AB de Villiers,4,2018
1136579,6,AB de Villiers,4,2018
1136579,6,AB de Villiers,4,2018
1136579,6,AB de Villiers,4,2018
1136579,7,V Kohli,4,2018
1136579,10,AB de Villiers,4,2018
1136579,12,AB de Villiers,4,2018
1136579,14,AB de Villiers,4,2018
1136579,16,Mandeep Singh,4,2018
1136579,17,AB de Villiers,4,2018
1136579,17,AB de Villiers,4,2018
1136580,4,SK Raina,4,2018
1136580,5,F du Plessis,4,2018
1136580,7,AT Rayudu,4,2018
1136580,9,SK Raina,4,2018
1136580,10,AT Rayudu,4,2018
1136580,12,AT Rayudu,4,2018
1136580,13,AT Rayudu,4,2018
1136580,13,AT Rayudu,4,2018
1136580,13,AT Rayudu,4,2018
1136580,14,AT Rayudu,4,2018
1136580,15,AT Rayudu,4,2018
1136580,15,SK Raina,4,2018
1136580,16,AT Rayudu,4,2018
1136580,17,MS Dhoni,4,2018
1136580,17,SK Raina,4,2018
1136580,18,MS Dhoni,4,2018
1136580,18,SK Raina,4,2018
1136580,18,MS Dhoni,4,2018
1136580,1,KS Williamson,4,2018
1136580,1,KS Williamson,4,2018
1136580,3,KS Williamson,4,2018
1136580,3,KS Williamson,4,2018
1136580,5,Shakib Al Hasan,4,2018
1136580,7,Shakib Al Hasan,4,2018
1136580,8,KS Williamson,4,2018
1136580,9,KS Williamson,4,2018
1136580,17,YK Pathan,4,2018
1136580,19,Rashid Khan,4,2018
1136581,3,SA Yadav,4,2018
1136581,4,Ishan Kishan,4,2018
1136581,5,SA Yadav,4,2018
1136581,6,SA Yadav,4,2018
1136581,7,SA Yadav,4,2018
1136581,9,Ishan Kishan,4,2018
1136581,10,SA Yadav,4,2018
1136581,11,SA Yadav,4,2018
1136581,12,Ishan Kishan,4,2018
1136581,13,Ishan Kishan,4,2018
1136581,17,KH Pandya,4,2018
1136581,18,HH Pandya,4,2018
1136581,19,KA Pollard,4,2018
1136581,0,RA Tripathi,4,2018
1136581,2,SV Samson,4,2018
1136581,3,SV Samson,4,2018
1136581,4,AM Rahane,4,2018
1136581,5,SV Samson,4,2018
1136581,6,BA Stokes,4,2018
1136581,10,BA Stokes,4,2018
1136581,13,BA Stokes,4,2018
1136581,14,SV Samson,4,2018
1136581,17,K Gowtham,4,2018
1136581,18,JC Archer,4,2018
1136581,18,K Gowtham,4,2018
1136581,18,K Gowtham,4,2018
1136581,19,K Gowtham,4,2018
1136582,1,KL Rahul,4,2018
1136582,2,MA Agarwal,4,2018
1136582,2,MA Agarwal,4,2018
1136582,2,KL Rahul,4,2018
1136582,3,MA Agarwal,4,2018
1136582,4,KL Rahul,4,2018
1136582,5,KK Nair,4,2018
1136582,6,KK Nair,4,2018
1136582,12,KK Nair,4,2018
1136582,12,Yuvraj Singh,4,2018
1136582,15,KK Nair,4,2018
1136582,17,DA Miller,4,2018
1136582,17,AJ Tye,0,2018
1136582,0,PP Shaw,4,2018
1136582,1,PP Shaw,4,2018
1136582,1,PP Shaw,4,2018
1136582,1,PP Shaw,4,2018
1136582,2,GJ Maxwell,4,2018
1136582,6,SS Iyer,4,2018
1136582,6,SS Iyer,4,2018
1136582,11,SS Iyer,4,2018
1136582,14,SS Iyer,4,2018
1136582,16,R Tewatia,4,2018
1136582,19,SS Iyer,4,2018
1136583,0,KS Williamson,4,2018
1136583,0,KS Williamson,4,2018
1136583,1,S Dhawan,4,2018
1136583,2,MK Pandey,4,2018
1136583,3,MK Pandey,4,2018
1136583,3,MK Pandey,4,2018
1136583,4,KS Williamson,4,2018
1136583,5,YK Pathan,0,2018
1136583,6,KS Williamson,4,2018
1136583,7,KS Williamson,4,2018
1136583,8,Mohammad Nabi,4,2018
1136583,9,Mohammad Nabi,4,2018
1136583,9,YK Pathan,4,2018
1136583,12,YK Pathan,4,2018
1136583,1,SA Yadav,4,2018
1136583,2,E Lewis,4,2018
1136583,3,SA Yadav,4,2018
1136583,7,SA Yadav,4,2018
1136583,7,SA Yadav,4,2018
1136583,8,KH Pandya,4,2018
1136583,8,KH Pandya,4,2018
1136583,8,KH Pandya,4,2018
1136583,11,KH Pandya,4,2018
1136583,17,JJ Bumrah,4,2018
1136584,0,V Kohli,4,2018
1136584,1,V Kohli,4,2018
1136584,2,V Kohli,4,2018
1136584,5,AB de Villiers,4,2018
1136584,7,Q de Kock,4,2018
1136584,10,AB de Villiers,4,2018
1136584,15,Mandeep Singh,0,2018
1136584,15,Mandeep Singh,4,2018
1136584,17,C de Grandhomme,4,2018
1136584,19,Washington Sundar,4,2018
1136584,3,SK Raina,4,2018
1136584,4,AT Rayudu,4,2018
1136584,4,SK Raina,4,2018
1136584,4,AT Rayudu,4,2018
1136584,5,SW Billings,4,2018
1136584,6,SW Billings,4,2018
1136584,16,MS Dhoni,4,2018
1136584,17,AT Rayudu,4,2018
1136584,19,DJ Bravo,4,2018
1136585,1,S Dhawan,4,2018
1136585,1,WP Saha,4,2018
1136585,2,S Dhawan,4,2018
1136585,3,MK Pandey,4,2018
1136585,5,Shakib Al Hasan,4,2018
1136585,5,Shakib Al Hasan,4,2018
1136585,12,Shakib Al Hasan,4,2018
1136585,14,MK Pandey,4,2018
1136585,18,MK Pandey,4,2018
1136585,18,YK Pathan,4,2018
1136585,19,Mohammad Nabi,4,2018
1136585,3,KL Rahul,4,2018
1136585,3,KL Rahul,4,2018
1136585,4,KL Rahul,4,2018
1136585,5,KL Rahul,4,2018
1136585,5,CH Gayle,4,2018
1136585,15,AJ Tye,4,2018
1136585,17,Mujeeb Ur Rahman,4,2018
1136585,17,Mujeeb Ur Rahman,4,2018
1136585,18,AS Rajpoot,4,2018
1136586,2,C Munro,4,2018
1136586,2,C Munro,4,2018
1136586,2,PP Shaw,4,2018
1136586,2,PP Shaw,4,2018
1136586,3,PP Shaw,4,2018
1136586,3,C Munro,4,2018
1136586,4,C Munro,4,2018
1136586,5,PP Shaw,4,2018
1136586,8,PP Shaw,4,2018
1136586,10,PP Shaw,4,2018
1136586,10,PP Shaw,4,2018
1136586,12,SS Iyer,4,2018
1136586,14,SS Iyer,4,2018
1136586,18,GJ Maxwell,4,2018
1136586,19,SS Iyer,4,2018
1136586,0,CA Lynn,4,2018
1136586,1,SP Narine,4,2018
1136586,3,N Rana,4,2018
1136586,5,Shubman Gill,4,2018
1136586,9,Shubman Gill,4,2018
1136586,10,AD Russell,4,2018
1136586,12,AD Russell,4,2018
1136586,13,Shubman Gill,4,2018
1136586,14,AD Russell,4,2018
1136586,18,Kuldeep Yadav,4,2018
1136586,19,MG Johnson,4,2018
1136586,19,MG Johnson,4,2018
1136587,2,SR Watson,4,2018
1136587,3,AT Rayudu,4,2018
1136587,5,AT Rayudu,4,2018
1136587,6,SK Raina,4,2018
1136587,8,SK Raina,4,2018
1136587,9,SK Raina,4,2018
1136587,10,SK Raina,4,2018
1136587,14,MS Dhoni,4,2018
1136587,14,MS Dhoni,4,2018
1136587,15,MS Dhoni,4,2018
1136587,16,SK Raina,4,2018
1136587,16,SK Raina,4,2018
1136587,0,SA Yadav,4,2018
1136587,1,E Lewis,4,2018
1136587,2,SA Yadav,4,2018
1136587,2,SA Yadav,4,2018
1136587,3,SA Yadav,4,2018
1136587,4,SA Yadav,4,2018
1136587,8,E Lewis,0,2018
1136587,8,E Lewis,4,2018
1136587,12,E Lewis,4,2018
1136587,14,RG Sharma,4,2018
1136587,17,RG Sharma,4,2018
1136587,18,RG Sharma,4,2018
1136587,18,RG Sharma,4,2018
1136587,18,RG Sharma,4,2018
1136587,18,RG Sharma,4,2018
1136588,1,AD Hales,4,2018
1136588,1,AD Hales,4,2018
1136588,1,S Dhawan,4,2018
1136588,3,KS Williamson,4,2018
1136588,4,KS Williamson,4,2018
1136588,6,KS Williamson,4,2018
1136588,8,KS Williamson,4,2018
1136588,9,AD Hales,4,2018
1136588,10,AD Hales,4,2018
1136588,11,KS Williamson,4,2018
1136588,11,KS Williamson,4,2018
1136588,11,KS Williamson,4,2018
1136588,14,Shakib Al Hasan,4,2018
1136588,16,MK Pandey,4,2018
1136588,19,WP Saha,4,2018
1136588,0,AM Rahane,4,2018
1136588,1,AM Rahane,4,2018
1136588,3,SV Samson,4,2018
1136588,3,SV Samson,4,2018
1136588,5,SV Samson,4,2018
1136588,7,AM Rahane,4,2018
1136588,8,AM Rahane,4,2018
1136588,12,AM Rahane,4,2018
1136588,19,K Gowtham,4,2018
1136589,1,Q de Kock,4,2018
1136589,1,Q de Kock,4,2018
1136589,2,BB McCullum,4,2018
1136589,3,BB McCullum,4,2018
1136589,4,Q de Kock,4,2018
1136589,7,BB McCullum,4,2018
1136589,7,BB McCullum,4,2018
1136589,11,V Kohli,4,2018
1136589,13,V Kohli,4,2018
1136589,14,V Kohli,4,2018
1136589,15,V Kohli,4,2018
1136589,15,V Kohli,4,2018
1136589,1,SP Narine,4,2018
1136589,2,SP Narine,4,2018
1136589,2,SP Narine,4,2018
1136589,3,CA Lynn,4,2018
1136589,4,CA Lynn,4,2018
1136589,5,CA Lynn,4,2018
1136589,6,CA Lynn,4,2018
1136589,8,RV Uthappa,4,2018
1136589,9,RV Uthappa,4,2018
1136589,9,RV Uthappa,4,2018
1136589,9,CA Lynn,4,2018
1136589,13,CA Lynn,4,2018
1136589,15,N Rana,4,2018
1136589,16,N Rana,4,2018
1136589,16,KD Karthik,4,2018
1136589,17,CA Lynn,4,2018
1136589,17,KD Karthik,4,2018
1136589,19,Shubman Gill,4,2018
1136590,0,SR Watson,4,2018
1136590,2,F du Plessis,4,2018
1136590,2,SR Watson,4,2018
1136590,3,F du Plessis,4,2018
1136590,5,F du Plessis,4,2018
1136590,12,AT Rayudu,4,2018
1136590,12,SR Watson,4,2018
1136590,12,SR Watson,4,2018
1136590,13,AT Rayudu,4,2018
1136590,16,MS Dhoni,4,2018
1136590,16,AT Rayudu,4,2018
1136590,17,AT Rayudu,4,2018
1136590,17,AT Rayudu,4,2018
1136590,19,MS Dhoni,4,2018
1136590,1,PP Shaw,4,2018
1136590,1,PP Shaw,4,2018
1136590,2,SS Iyer,4,2018
1136590,3,C Munro,4,2018
1136590,4,C Munro,4,2018
1136590,4,C Munro,4,2018
1136590,5,RR Pant,4,2018
1136590,8,GJ Maxwell,4,2018
1136590,10,RR Pant,4,2018
1136590,13,V Shankar,4,2018
1136590,15,RR Pant,4,2018
1136590,15,RR Pant,4,2018
1136590,16,RR Pant,4,2018
1136590,16,RR Pant,4,2018
1136590,17,RR Pant,4,2018
1136591,3,M Vohra,4,2018
1136591,3,M Vohra,4,2018
1136591,4,Q de Kock,4,2018
1136591,6,BB McCullum,4,2018
1136591,9,BB McCullum,4,2018
1136591,10,V Kohli,4,2018
1136591,11,V Kohli,4,2018
1136591,11,BB McCullum,4,2018
1136591,11,BB McCullum,4,2018
1136591,15,Mandeep Singh,4,2018
1136591,0,SA Yadav,4,2018
1136591,1,JP Duminy,4,2018
1136591,1,SA Yadav,4,2018
1136591,2,JP Duminy,4,2018
1136591,5,KA Pollard,4,2018
1136591,7,JP Duminy,4,2018
1136591,8,HH Pandya,4,2018
1136591,9,HH Pandya,4,2018
1136591,12,KH Pandya,4,2018
1136591,15,HH Pandya,4,2018
1136591,15,HH Pandya,4,2018
1136591,16,HH Pandya,4,2018
1136591,19,BCJ Cutting,4,2018
1136592,1,SS Iyer,4,2018
1136592,2,PP Shaw,4,2018
1136592,3,PP Shaw,4,2018
1136592,3,SS Iyer,4,2018
1136592,4,PP Shaw,4,2018
1136592,4,PP Shaw,4,2018
1136592,8,RR Pant,4,2018
1136592,9,SS Iyer,4,2018
1136592,10,RR Pant,4,2018
1136592,11,RR Pant,4,2018
1136592,11,RR Pant,4,2018
1136592,12,RR Pant,4,2018
1136592,12,RR Pant,4,2018
1136592,13,RR Pant,4,2018
1136592,15,V Shankar,4,2018
1136592,16,V Shankar,4,2018
1136592,0,JC Buttler,4,2018
1136592,1,DJM Short,4,2018
1136592,2,JC Buttler,4,2018
1136592,3,JC Buttler,4,2018
1136592,5,JC Buttler,4,2018
1136592,8,DJM Short,4,2018
1136592,10,RA Tripathi,4,2018
1136592,10,K Gowtham,4,2018
1136592,11,K Gowtham,4,2018
1136593,0,SR Watson,4,2018
1136593,0,F du Plessis,4,2018
1136593,1,F du Plessis,4,2018
1136593,1,F du Plessis,4,2018
1136593,2,F du Plessis,4,2018
1136593,3,SR Watson,4,2018
1136593,4,SR Watson,4,2018
1136593,5,SK Raina,4,2018
1136593,5,SK Raina,4,2018
1136593,6,SK Raina,4,2018
1136593,6,SK Raina,4,2018
1136593,7,SR Watson,4,2018
1136593,10,AT Rayudu,4,2018
1136593,12,AT Rayudu,4,2018
1136593,13,AT Rayudu,4,2018
1136593,19,RA Jadeja,4,2018
1136593,19,RA Jadeja,0,2018
1136593,19,MS Dhoni,4,2018
1136593,2,SP Narine,4,2018
1136593,2,SP Narine,4,2018
1136593,2,RV Uthappa,4,2018
1136593,3,SP Narine,4,2018
1136593,4,SP Narine,4,2018
1136593,5,Shubman Gill,4,2018
1136593,5,Shubman Gill,4,2018
1136593,5,Shubman Gill,4,2018
1136593,7,RK Singh,4,2018
1136593,9,RK Singh,4,2018
1136593,9,Shubman Gill,4,2018
1136593,11,KD Karthik,4,2018
1136593,12,Shubman Gill,4,2018
1136593,13,KD Karthik,4,2018
1136593,15,Shubman Gill,4,2018
1136593,15,KD Karthik,4,2018
1136593,16,KD Karthik,4,2018
1136593,17,KD Karthik,4,2018
1136593,17,KD Karthik,4,2018
1136593,17,KD Karthik,4,2018
1136594,3,CH Gayle,4,2018
1136594,3,CH Gayle,4,2018
1136594,3,CH Gayle,4,2018
1136594,5,CH Gayle,4,2018
1136594,6,KL Rahul,4,2018
1136594,8,CH Gayle,4,2018
1136594,9,CH Gayle,0,2018
1136594,10,CH Gayle,4,2018
1136594,13,KK Nair,4,2018
1136594,19,MP Stoinis,4,2018
1136594,19,MP Stoinis,4,2018
1136594,3,SA Yadav,4,2018
1136594,4,SA Yadav,4,2018
1136594,7,SA Yadav,4,2018
1136594,8,SA Yadav,4,2018
1136594,9,SA Yadav,4,2018
1136594,11,SA Yadav,4,2018
1136594,12,HH Pandya,4,2018
1136594,13,HH Pandya,4,2018
1136594,15,KH Pandya,4,2018
1136594,17,RG Sharma,4,2018
1136594,17,KH Pandya,4,2018
1136594,17,KH Pandya,4,2018
1136594,18,KH Pandya,4,2018
1136594,18,KH Pandya,0,2018
1136595,0,BB McCullum,4,2018
1136595,1,PA Patel,4,2018
1136595,1,PA Patel,4,2018
1136595,4,V Kohli,4,2018
1136595,5,PA Patel,4,2018
1136595,7,PA Patel,4,2018
1136595,9,PA Patel,4,2018
1136595,11,C de Grandhomme,4,2018
1136595,16,TG Southee,4,2018
1136595,17,TG Southee,4,2018
1136595,18,TG Southee,4,2018
1136595,0,SR Watson,4,2018
1136595,0,SR Watson,4,2018
1136595,5,AT Rayudu,4,2018
1136595,5,AT Rayudu,4,2018
1136595,7,SK Raina,4,2018
1136595,8,SK Raina,4,2018
1136595,10,AT Rayudu,4,2018
1136595,15,MS Dhoni,4,2018
1136596,1,PP Shaw,4,2018
1136596,3,PP Shaw,4,2018
1136596,4,SS Iyer,4,2018
1136596,5,PP Shaw,4,2018
1136596,5,PP Shaw,4,2018
1136596,5,PP Shaw,4,2018
1136596,7,PP Shaw,4,2018
1136596,8,SS Iyer,4,2018
1136596,14,SS Iyer,4,2018
1136596,15,RR Pant,4,2018
1136596,19,V Shankar,4,2018
1136596,1,AD Hales,4,2018
1136596,1,AD Hales,4,2018
1136596,4,AD Hales,4,2018
1136596,4,S Dhawan,4,2018
1136596,8,S Dhawan,4,2018
1136596,14,MK Pandey,4,2018
1136596,14,MK Pandey,4,2018
1136596,18,YK Pathan,4,2018
1136596,19,YK Pathan,4,2018
1136597,1,SA Yadav,4,2018
1136597,2,SA Yadav,4,2018
1136597,2,SA Yadav,4,2018
1136597,3,E Lewis,4,2018
1136597,3,E Lewis,4,2018
1136597,5,E Lewis,4,2018
1136597,5,E Lewis,4,2018
1136597,7,SA Yadav,4,2018
1136597,7,E Lewis,4,2018
1136597,7,SA Yadav,4,2018
1136597,8,SA Yadav,4,2018
1136597,10,RG Sharma,4,2018
1136597,12,SA Yadav,4,2018
1136597,14,KH Pandya,4,2018
1136597,15,HH Pandya,4,2018
1136597,15,HH Pandya,4,2018
1136597,19,HH Pandya,4,2018
1136597,19,HH Pandya,4,2018
1136597,1,CA Lynn,4,2018
1136597,1,CA Lynn,4,2018
1136597,1,CA Lynn,0,2018
1136597,2,Shubman Gill,4,2018
1136597,2,CA Lynn,4,2018
1136597,2,CA Lynn,4,2018
1136597,3,N Rana,4,2018
1136597,6,N Rana,4,2018
1136597,7,N Rana,4,2018
1136597,8,RV Uthappa,4,2018
1136597,9,RV Uthappa,4,2018
1136597,11,RV Uthappa,4,2018
1136597,11,RV Uthappa,4,2018
1136597,11,RV Uthappa,4,2018
1136597,11,RV Uthappa,4,2018
1136597,15,AD Russell,4,2018
1136597,16,KD Karthik,4,2018
1136597,16,KD Karthik,0,2018
1136597,17,KD Karthik,4,2018
1136597,18,KD Karthik,4,2018
1136597,18,KD Karthik,4,2018
1136597,19,SP Narine,4,2018
1136597,19,KD Karthik,4,2018
1136598,0,JC Buttler,4,2018
1136598,1,JC Buttler,4,2018
1136598,1,JC Buttler,0,2018
1136598,1,JC Buttler,4,2018
1136598,1,JC Buttler,4,2018
1136598,2,JC Buttler,4,2018
1136598,6,SV Samson,4,2018
1136598,7,SV Samson,4,2018
1136598,8,JC Buttler,4,2018
1136598,11,BA Stokes,4,2018
1136598,12,BA Stokes,4,2018
1136598,12,JC Buttler,4,2018
1136598,15,K Gowtham,4,2018
1136598,15,RA Tripathi,4,2018
1136598,17,S Gopal,4,2018
1136598,18,S Gopal,4,2018
1136598,18,S Gopal,4,2018
1136598,1,CH Gayle,4,2018
1136598,2,KL Rahul,4,2018
1136598,2,KL Rahul,4,2018
1136598,2,KL Rahul,4,2018
1136598,3,CH Gayle,4,2018
1136598,4,KK Nair,4,2018
1136598,6,KK Nair,4,2018
1136598,7,KL Rahul,4,2018
1136598,8,KL Rahul,4,2018
1136598,14,MP Stoinis,4,2018
1136598,16,MP Stoinis,4,2018
1136598,17,KL Rahul,4,2018
1136598,18,KL Rahul,4,2018
1136599,1,S Dhawan,4,2018
1136599,1,AD Hales,4,2018
1136599,2,KS Williamson,4,2018
1136599,4,KS Williamson,4,2018
1136599,9,Shakib Al Hasan,4,2018
1136599,9,Shakib Al Hasan,4,2018
1136599,10,KS Williamson,4,2018
1136599,11,Shakib Al Hasan,4,2018
1136599,13,KS Williamson,4,2018
1136599,15,KS Williamson,4,2018
1136599,16,Shakib Al Hasan,4,2018
1136599,16,Shakib Al Hasan,4,2018
1136599,17,YK Pathan,4,2018
1136599,17,YK Pathan,4,2018
1136599,1,PA Patel,4,2018
1136599,1,PA Patel,4,2018
1136599,2,PA Patel,4,2018
1136599,2,PA Patel,4,2018
1136599,3,V Kohli,4,2018
1136599,4,V Kohli,4,2018
1136599,4,V Kohli,4,2018
1136599,5,V Kohli,4,2018
1136599,8,V Kohli,4,2018
1136599,10,MM Ali,4,2018
1136599,11,MM Ali,4,2018
1136599,14,Mandeep Singh,4,2018
1136599,17,C de Grandhomme,4,2018
1136600,0,JC Buttler,4,2018
1136600,0,JC Buttler,4,2018
1136600,1,JC Buttler,4,2018
1136600,2,JC Buttler,4,2018
1136600,2,AM Rahane,4,2018
1136600,4,JC Buttler,4,2018
1136600,5,JC Buttler,4,2018
1136600,5,JC Buttler,4,2018
1136600,9,JC Buttler,4,2018
1136600,10,JC Buttler,4,2018
1136600,13,SV Samson,4,2018
1136600,15,BA Stokes,4,2018
1136600,19,MK Lomror,4,2018
1136600,0,KL Rahul,4,2018
1136600,5,KL Rahul,4,2018
1136600,5,KL Rahul,4,2018
1136600,7,AD Nath,4,2018
1136600,9,KL Rahul,4,2018
1136600,12,KL Rahul,0,2018
1136600,13,AR Patel,4,2018
1136600,13,KL Rahul,4,2018
1136600,17,KL Rahul,4,2018
1136600,18,KL Rahul,4,2018
1136600,18,KL Rahul,4,2018
1136600,18,KL Rahul,4,2018
1136600,19,KL Rahul,4,2018
1136600,19,KL Rahul,4,2018
1136601,0,SA Yadav,4,2018
1136601,2,E Lewis,4,2018
1136601,2,SA Yadav,4,2018
1136601,3,E Lewis,4,2018
1136601,4,E Lewis,4,2018
1136601,5,SA Yadav,4,2018
1136601,5,SA Yadav,4,2018
1136601,7,SA Yadav,4,2018
1136601,10,Ishan Kishan,4,2018
1136601,10,Ishan Kishan,4,2018
1136601,10,Ishan Kishan,4,2018
1136601,11,Ishan Kishan,4,2018
1136601,12,RG Sharma,4,2018
1136601,12,RG Sharma,4,2018
1136601,12,Ishan Kishan,4,2018
1136601,19,BCJ Cutting,4,2018
1136601,0,SP Narine,4,2018
1136601,0,CA Lynn,4,2018
1136601,0,CA Lynn,4,2018
1136601,2,CA Lynn,4,2018
1136601,5,N Rana,4,2018
1136601,5,N Rana,4,2018
1136601,8,KD Karthik,4,2018
1136601,9,TK Curran,4,2018
1136601,10,RK Singh,4,2018
1136601,11,TK Curran,4,2018
1136601,13,PP Chawla,4,2018
1136601,15,TK Curran,4,2018
1136602,1,JJ Roy,4,2018
1136602,2,JJ Roy,4,2018
1136602,3,PP Shaw,4,2018
1136602,5,RR Pant,4,2018
1136602,5,RR Pant,4,2018
1136602,5,RR Pant,4,2018
1136602,10,RR Pant,4,2018
1136602,11,RR Pant,4,2018
1136602,11,RR Pant,4,2018
1136602,11,RR Pant,4,2018
1136602,12,RR Pant,4,2018
1136602,14,RR Pant,4,2018
1136602,16,RR Pant,4,2018
1136602,17,RR Pant,4,2018
1136602,17,RR Pant,4,2018
1136602,18,RR Pant,4,2018
1136602,18,GJ Maxwell,4,2018
1136602,19,RR Pant,4,2018
1136602,19,RR Pant,4,2018
1136602,0,AD Hales,4,2018
1136602,1,AD Hales,4,2018
1136602,1,AD Hales,4,2018
1136602,3,S Dhawan,4,2018
1136602,4,KS Williamson,4,2018
1136602,5,S Dhawan,4,2018
1136602,6,KS Williamson,4,2018
1136602,7,S Dhawan,4,2018
1136602,8,S Dhawan,4,2018
1136602,9,KS Williamson,4,2018
1136602,9,KS Williamson,4,2018
1136602,10,S Dhawan,4,2018
1136602,11,S Dhawan,4,2018
1136602,13,S Dhawan,4,2018
1136602,14,KS Williamson,4,2018
1136602,14,KS Williamson,4,2018
1136602,16,S Dhawan,4,2018
1136602,17,KS Williamson,4,2018
1136602,18,S Dhawan,4,2018
